"ESTU";"REGISTRO";"ID_CIS";"MODE";"FECHAINI";"HORAINI";"FECHAFIN";"HORAFIN";"DURACION";"IDSCREEN";"CCAA";"PROV";"MUN";"TAMUNI";"NACIONALIDAD";"PAIS_NACIONALIDAD";"SEXO";"BIRTH";"MES_NACIMIENTO";"DECADA";"URBRURAL";"INTERNET";"QTIME_1";"QTIME_2";"QTIME_3";"INTERNETHH";"INTERNETMM";"C_SATISFVIDA";"HORA_INCIO_V";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V26A";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"VEGET_VEGAN";"UNION_1";"INTPOL";"LEFT_RIGHT";"IDEOL_CATEG_1";"IDEOL_CATEG_2";"IDEOL_CATEG_OTRA_1";"IDEOL_CATEG_OTRA_2";"LUGAR_NAC";"PAIS_NACIMIENTO";"YEAR_ARRIVAL";"PROV_NAC";"F_BORN";"F_BORN1";"M_BORN";"M_BORN1";"FATH_WORK";"FATH_ISCO08";"FATH_NAT_DEGR";"MOTH_WORK";"MOTH_ISCO08";"MOTH_NAT_DEGR";"GENDER_ID";"GENDER_ID_OTRA";"ORIENTAC_SEXUAL";"ORIENTAC_SEXUAL_OTRA";"NAT_DEGR";"EDUCYRS";"REPETICION";"EDAD_REPETICION";"TIPO_COLEGIO";"TIPO_COLEGIO_2";"WORK";"C_SATISFTRABAJO";"WRKHRS";"EMPREL";"WRKSUP";"NSUP";"TYPORG";"ISCO08";"NACE_2";"MAINSTAT_M_1";"MAINSTAT_M_2";"MAINSTAT_M_3";"MAINSTAT_M_4";"MAINSTAT_M_5";"MAINSTAT_M_6";"MAINSTAT_M_7";"MAINSTAT_M_8";"MAINSTAT_M_9";"MAINSTAT_M";"MAINSTAT";"PARTLIV";"SPNAT_DEGR";"SPWORK";"SPWRKHRS";"SPEMPREL";"SPWRKSUP";"SPISCO08";"SPNACE_2";"SPMAINST_M_1";"SPMAINST_M_2";"SPMAINST_M_3";"SPMAINST_M_4";"SPMAINST_M_5";"SPMAINST_M_6";"SPMAINST_M_7";"SPMAINST_M_8";"SPMAINST_M_9";"SPMAINST_M";"SPMAINST";"MARITAL";"CHILDREN";"NBCHLD_LS18_1";"NBCHLD_LS18_2";"NBCHLD_GT18_1";"NBCHLD_GT18_2";"CHILD_D";"NAT_RELIG";"NAT_RELIG_OTRA";"ATTEND";"TOPBOT";"TOPBOT_PADRES";"TOPBOT_HIJOS";"MERIT";"VOTE_LE";"NAT_PRTY";"NAT_PRTY_OTRO";"NAT_ETHN_1";"NAT_ETHN_2";"NAT_ETHN_OTRA_1";"NAT_ETHN_OTRA_2";"HOMPOP_TOT";"HMP_SB_1";"HMP_SB_2";"HMP_SB_3";"HMP_SB_4";"HMP_SB_5";"HMP_SB_6";"HMP_SB_7";"HMP_SB_8";"HMP_SB_9";"HMP_SB_10";"HMP_GD_1";"HMP_GD_2";"HMP_GD_3";"HMP_GD_4";"HMP_GD_5";"HMP_GD_6";"HMP_GD_7";"HMP_GD_8";"HMP_GD_9";"HMP_GD_10";"HMP_YR_1";"HMP_YR_2";"HMP_YR_3";"HMP_YR_4";"HMP_YR_5";"HMP_YR_6";"HMP_YR_7";"HMP_YR_8";"HMP_YR_9";"HMP_YR_10";"NAT_INC";"NAT_RINC";"DIFICULT_ECO";"HORA_FINC";"ENC1";"ENC2";"ENC2A_1";"ENC2A_2";"ENC2A_OTRA_1";"ENC2A_OTRA_2";"ENC3";"ENC3A_CAWI_1";"ENC3A_CAWI_2";"ENC3A_CAWI_3";"ENC3A_CAWI_4";"ENC3A_CAWI_5";"ENC3A_CAWI_6";"ENC3A_CAWI_96";"ENC3A_CAWI_99";"ENC3A_CAWI_OTRO_1";"ENC3A_CAWI_OTRO_2";"ENC3A_PAPEL_1";"ENC3A_PAPEL_2";"ENC3A_PAPEL_3";"ENC3A_PAPEL_4";"ENC3A_PAPEL_5";"ENC3A_PAPEL_6";"ENC3A_PAPEL_96";"ENC3A_PAPEL_99";"ENC3A_PAPEL_OTRO_1";"ENC3A_PAPEL_OTRO_2";"ENC4";"ENC4_OTRO";"ENC5";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C3";"IA_C4";"GRABADOR";"PARTIALS";"EDAD";"INTERNETOT";"FATH_OCUPAISCO08";"MOTH_OCUPAISCO08";"ESTUDIOS";"OCUPAISCO08";"RAMA";"SITLAB";"ISCO08R";"SPESTUDIOS";"OCUPASPISCO08";"SPRAMA";"SPSITLAB";"NBCHLD_TOT";"RELIGION";"RECUERDO";"NIVELEDU";"PESODIS";"PESO";"PESOFIN"
3506;1187;11350;34;"N.P.";"N.P.";"N.P.";"N.P.";0;"N.P.";13;28;79;5;1;0;2;1945;2;0;1;1;6;6;6;96;96;10;"N.P.";1;2;1;4;2;4;3;1;3;2;2;2;1;2;1;4;2;4;2;3;3;3;3;3;3;1;12;3;4;3;1;2;1;2;21;7;14;21;3;1;1;3;3;3;1;3;8;8;8;8;1;7;1;1;1;1;1;3;5;5;3;4;3;3;2;8;2;1;0;0;1;0;0;5;1;0;1;0;7;0;0;3;0;2;2;0;1;0;2;3;2;0;1;3;2;96;0;1;2;0;5;9112;86;0;0;0;0;0;0;1;0;0;7;0;1;3;2;0;1;1;7412;33;2;2;2;2;2;2;1;2;2;7;0;3;2;0;0;1;1;2;1;97;2;6;1;5;5;1;97;0;1;8;0;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1943;0;0;0;0;0;0;0;0;"";77;77;3;"N.P.";3;3;11;99;14;0;2;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;2;0;0;1;0;"01/04/2025";1;4;25;2;0;0;1;0;0;0;1;0;1;0;0;1;80;96,0;0;0;1;9;4;7;12;2;7;2;7;2;2;97;1;1,0006;0,94611;1,76107
3506;1387;11352;41;"15/04/2025";"23:30:22";"16/04/2025";"0:06:35";2170;"1440;900";13;28;79;5;3;348;1;1992;5;0;1;5;1;0;0;4;99;7;"23:32:38";2;3;2;4;3;5;3;3;2;2;1;5;5;1;2;2;2;2;2;3;3;3;3;3;3;1;8;3;3;6;2;2;1;1;3;0;5;999;5;3;4;4;3;4;4;3;1;1;1;2;1;1;2;2;2;2;3;3;3;3;3;3;3;3;3;6;4;99;0;0;2;348;2018;0;2;348;2;348;2;2113;13;2;3332;12;1;0;1;0;18;24;2;0;3;1;1;2;40;1;2;0;2;2212;86;1;0;0;0;0;0;0;0;0;1;0;1;17;1;40;1;2;4222;64;1;2;2;2;2;2;2;2;2;1;0;3;0;96;96;96;96;3;1;97;7;5;8;7;6;5;0;0;23;99;23;0;3;1;5;0;0;0;0;0;0;0;"";2;1;0;0;0;0;0;0;0;"";1994;2002;0;0;0;0;0;0;0;"";7;77;3;"0:05:32";3;4;2;99;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";16;4;25;3;37;5;1;0;0;0;1;0;1;0;0;1;32;4,0;2;3;7;2;4;1;2;7;4;4;1;0;2;95;4;1,0006;0,94611;0,81366
3506;936;11356;41;"06/04/2025";"19:07:39";"06/04/2025";"19:48:31";2451;"430;932";13;28;79;5;1;0;2;1958;6;0;2;1;6;6;6;96;96;10;"19:10:47";5;1;1;5;5;5;3;3;3;2;1;1;5;1;1;5;1;1;3;5;3;3;3;3;3;1;12;2;2;6;4;3;2;2;10;0;996;996;0;0;0;0;0;0;0;0;4;4;4;4;3;1;7;1;1;1;2;3;3;3;4;2;3;2;1;5;6;99;0;0;1;0;0;28;1;0;1;0;1;7122;1;1;9111;1;2;0;1;0;2;98;2;0;1;8;2;96;0;1;2;0;3;7531;14;0;0;0;0;0;1;1;0;0;6;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;1;1;4;1;97;6;5;1;7;0;1;2;0;1;14;0;0;1;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;77;4;"19:46:42";3;4;4;99;0;0;1;1;2;2;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";6;4;25;7;41;3;1;0;0;0;1;0;1;0;0;1;66;96,0;7;9;1;7;2;7;12;0;0;0;0;2;2;2;1;1,0006;0,94611;0,90113
3506;1399;11360;41;"16/04/2025";"12:23:16";"16/04/2025";"12:50:16";1616;"427;952";13;28;79;5;1;0;2;1993;1;0;1;5;1;0;0;3;99;7;"12:24:03";3;3;2;4;2;5;3;3;8;8;3;2;3;3;4;4;1;1;2;3;3;3;3;3;3;1;12;3;8;3;1;2;1;2;5;49;5;35;3;3;3;3;3;3;4;3;8;8;8;8;2;3;4;2;3;2;3;2;3;3;3;5;3;3;2;10;2;99;0;0;1;0;0;28;2;344;1;0;1;9998;12;1;2422;11;2;0;1;0;17;98;2;0;2;1;2;96;0;1;1;5;3;2431;26;0;0;0;0;0;0;0;1;0;8;0;1;17;1;40;1;2;2521;65;1;2;2;2;2;2;2;2;2;1;0;3;1;1;0;0;0;2;1;97;5;6;8;4;7;1;1;0;1;14;0;0;3;1;2;0;0;0;0;0;0;0;"";1;1;0;0;0;0;0;0;0;"";1993;2024;0;0;0;0;0;0;0;"";9;8;3;"12:46:08";3;4;14;99;12;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";16;4;25;3;27;2;1;0;0;0;1;0;1;0;0;1;32;3,0;98;2;7;2;2;8;14;7;2;4;1;1;2;1;4;1,0006;0,94611;0,66511
3506;158;11366;41;"20/03/2025";"20:44:09";"21/03/2025";"7:51:53";1508;"1920;1080";13;28;79;5;1;0;1;1973;99;0;1;5;1;0;0;8;99;3;"20:45:31";1;3;5;3;3;5;3;3;8;8;3;3;3;1;2;2;2;2;98;3;3;3;3;3;3;1;12;8;3;8;8;8;8;8;30;25;3;3;9;1;3;1;1;1;1;3;1;1;4;1;4;1;3;4;4;4;5;3;3;3;4;3;3;3;3;6;3;4;0;0;1;0;0;28;1;0;1;0;1;9998;5;1;5321;4;1;0;1;0;17;25;2;0;2;1;1;8;60;1;1;8;3;2141;30;1;0;0;0;0;0;0;1;0;1;1;1;17;2;0;1;2;2142;71;2;2;2;2;2;1;2;2;2;6;0;1;1;0;1;0;0;8;1;97;7;6;6;8;5;1;97;0;1;14;0;0;3;1;2;0;0;0;0;0;0;0;"";2;2;0;0;0;0;0;0;0;"";9999;9999;0;0;0;0;0;0;0;"";10;10;4;"7:51:25";2;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;3;25;5;26;5;1;0;0;0;1;0;1;0;0;1;51;8,0;98;5;7;2;2;1;2;7;2;4;6;1;2;97;4;1,0006;0,94611;0,62489
3506;1153;11370;41;"09/04/2025";"21:48:01";"09/04/2025";"22:14:31";1589;"1536;864";13;28;79;5;3;348;2;1996;9;0;1;4;0;0;1;98;98;9;"21:50:25";4;2;2;4;3;3;3;1;3;3;3;4;4;4;2;2;3;3;2;4;3;3;3;3;3;1;8;2;4;4;2;2;2;2;7;999;996;996;0;0;0;0;0;0;0;0;1;1;9;3;8;2;5;1;99;99;3;1;8;8;3;2;3;3;2;77;99;99;0;0;2;348;2016;0;2;348;2;348;1;7230;4;3;0;4;2;0;7;0;7;12;2;0;1;3;1;8;45;1;2;0;5;9111;97;"";"";"";"";"";"";"";"";1;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;96;96;96;96;2;44;44;1;99;99;7;0;5;0;0;99;99;0;0;2;4;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";2002;0;0;0;0;0;0;0;0;"";2;2;3;"22:13:44";3;8;99;99;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";9;4;25;3;27;5;1;0;0;0;1;0;1;0;0;1;28;98,0;7;0;3;9;4;9;9;0;0;0;0;0;3;95;2;1,0006;0,94611;1,20364
3506;244;11378;41;"21/03/2025";"19:44:02";"21/03/2025";"21:16:19";2344;"430;932";13;28;79;5;1;0;2;1995;7;0;1;5;1;0;0;12;99;8;"19:46:10";1;5;5;1;5;5;3;3;1;1;2;4;3;1;2;2;1;1;3;3;3;3;3;3;3;2;0;0;3;1;2;2;2;2;3;0;5;0;4;3;2;3;3;6;3;4;1;1;4;2;2;2;7;2;1;1;2;3;3;3;4;2;3;3;3;4;5;9;0;0;1;0;0;28;1;0;1;0;1;2153;12;1;1346;12;2;0;2;0;17;18;2;0;3;3;1;8;40;1;1;3;3;1324;21;1;0;0;0;0;0;0;0;0;1;0;1;17;1;40;1;1;3411;70;1;2;2;2;2;2;2;2;2;1;0;3;0;96;96;96;96;3;0;97;8;7;8;8;0;2;0;0;1;14;0;0;2;1;0;0;0;0;0;0;0;0;"";2;0;0;0;0;0;0;0;0;"";1992;0;0;0;0;0;0;0;0;"";10;9;4;"21:05:34";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;3;25;5;40;4;1;0;0;0;1;0;1;0;0;1;29;12,0;2;1;7;1;2;1;1;7;3;4;1;0;1;90;4;1,0006;0,94611;0,66511
3506;1737;11379;41;"26/04/2025";"23:07:48";"27/04/2025";"0:04:10";3318;"393;873";13;28;79;5;3;340;2;1962;7;0;1;4;1;0;0;5;99;7;"23:11:20";3;1;1;2;2;3;3;3;2;2;3;3;3;3;2;2;3;3;98;8;8;8;8;8;8;1;12;2;2;3;1;1;2;2;3;999;996;996;0;0;0;0;0;0;0;0;8;8;8;8;1;2;3;1;4;1;3;3;3;3;3;4;3;3;4;98;98;99;0;0;2;340;1991;0;2;340;2;340;1;3151;12;3;0;7;2;0;1;0;8;12;1;12;3;1;2;96;0;1;2;0;3;4100;46;0;0;0;0;0;0;0;1;0;8;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;1;3;9;1;97;6;6;7;6;6;5;0;0;1;99;0;0;2;2;0;0;0;0;0;0;0;0;"";2;0;0;0;0;0;0;0;0;"";1987;0;0;0;0;0;0;0;0;"";4;4;2;"0:03:27";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";27;4;25;7;56;5;1;0;0;0;1;0;1;0;0;1;62;5,0;3;0;4;4;4;8;14;0;0;0;0;4;2;95;3;1,0006;0,94611;0,90782
3506;1556;11395;41;"22/04/2025";"10:23:49";"22/04/2025";"10:53:09";1758;"1366;768";14;30;0;1;1;0;1;1969;1;0;4;5;1;0;0;5;99;8;"10:25:30";3;3;3;3;3;3;3;3;8;8;3;3;3;3;3;3;3;3;98;3;3;3;3;3;3;1;98;3;8;8;1;2;2;2;40;998;998;998;3;3;3;3;3;3;3;3;4;4;4;4;3;98;1;98;98;98;1;8;8;8;1;5;8;3;8;10;8;99;0;0;1;0;0;30;1;0;1;0;1;9329;1;3;0;1;1;0;1;0;6;98;1;98;1;3;1;10;40;1;1;4;3;3341;47;1;0;0;0;0;0;0;0;0;1;0;1;8;1;40;1;8;8183;82;1;2;2;2;2;2;2;2;2;1;0;3;2;0;0;1;1;8;1;97;8;1;1;10;10;1;3;0;1;99;0;0;4;9;9;9;0;0;0;0;0;0;"";9;9;9;0;0;0;0;0;0;"";9999;9999;9999;0;0;0;0;0;0;"";77;77;3;"10:52:12";1;4;3;99;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";22;4;25;2;30;1;1;0;0;0;1;0;1;0;0;1;56;5,0;9;0;3;3;4;1;3;4;8;4;1;2;2;3;2;1,01509;1,74799;2,57761
3506;647;11398;41;"29/03/2025";"13:20:43";"23/04/2025";"21:36:46";1827;"414;896";14;30;0;2;1;0;1;2005;9;0;4;5;1;0;0;5;99;9;"13:22:13";1;4;3;3;2;3;2;2;2;1;3;2;1;2;4;2;2;2;2;4;2;3;3;3;3;1;6;2;2;6;2;1;1;2;2;1;996;996;0;0;0;0;0;0;0;0;2;3;2;3;3;2;2;2;4;3;3;4;4;4;5;3;3;3;3;9;1;27;0;27;1;0;0;30;1;0;1;0;2;2144;11;1;2300;11;1;0;1;0;10;12;2;0;1;3;3;96;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;96;96;96;96;2;1;97;5;98;98;98;3;4;0;0;1;16;0;0;6;3;3;4;4;4;0;0;0;0;"";1;2;2;1;1;0;0;0;0;"";1975;1974;2008;2010;2015;0;0;0;0;"";10;97;4;"21:36:14";1;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";23;4;25;3;31;4;1;0;0;0;1;0;1;0;0;1;19;5,0;2;2;4;0;0;5;13;0;0;0;0;0;2;94;3;1,00175;1,58126;2,33034
3506;1790;11399;34;"N.P.";"N.P.";"N.P.";"N.P.";0;"N.P.";14;30;0;2;1;0;1;1967;10;0;4;2;6;6;6;96;96;10;"N.P.";1;3;4;8;1;5;3;1;1;8;3;1;5;3;3;1;1;8;98;3;3;3;3;3;3;1;12;2;3;3;2;1;3;2;80;998;996;996;0;0;0;0;0;0;0;0;8;8;3;4;1;4;6;4;1;1;1;3;3;3;3;4;3;3;1;5;1;2;0;0;1;0;0;29;1;0;1;0;2;6110;4;3;0;4;1;0;1;0;4;12;2;0;1;1;1;8;10;1;2;0;1;4229;69;1;1;0;0;0;0;0;0;0;2;2;2;1;1;10;1;1;4419;69;1;2;2;2;2;2;2;2;2;1;0;1;1;0;1;0;0;0;1;97;1;8;10;10;8;1;1;0;1;2;0;0;3;1;2;0;0;0;0;0;0;0;"";2;2;0;0;0;0;0;0;0;"";2005;9999;0;0;0;0;0;0;0;"";4;2;3;"N.P.";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;99;"09/04/2025";9;4;25;3;0;0;1;0;0;0;1;0;1;0;0;1;57;96,0;6;0;5;4;4;2;16;1;4;4;1;1;2;1;2;1,00175;1,58126;2,33175
3506;603;11404;41;"28/03/2025";"13:27:55";"28/03/2025";"18:26:30";2814;"414;896";14;30;0;2;1;0;2;1980;99;0;4;5;1;1;0;5;30;8;"13:30:32";4;3;2;5;4;5;3;2;2;1;3;4;4;2;2;3;2;2;2;3;3;3;3;3;3;1;1;1;3;1;1;2;2;2;21;12;7;12;3;2;2;2;2;2;2;1;1;2;2;1;2;1;1;1;6;2;2;3;3;3;4;3;3;3;2;10;98;99;0;0;1;0;0;30;1;0;1;0;1;9999;3;1;9998;2;2;0;1;0;16;22;2;0;1;2;1;9;998;2;2;0;9;4311;69;1;0;0;0;0;0;0;0;0;1;0;1;14;1;998;2;1;9998;999;1;2;2;2;2;2;2;2;2;1;0;3;2;1;1;0;0;3;1;97;7;7;5;9;1;1;97;0;1;16;0;0;4;1;2;2;0;0;0;0;0;0;"";1;2;1;0;0;0;0;0;0;"";1982;2011;2013;0;0;0;0;0;0;"";10;7;4;"18:25:59";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";28;3;25;5;47;3;1;0;0;0;1;0;1;0;0;1;44;5,5;99;98;7;4;4;1;4;6;98;9;1;2;2;97;4;1,00175;1,58126;1,65523
3506;685;11412;41;"30/03/2025";"19:54:31";"30/03/2025";"20:35:18";2446;"393;873";14;30;0;2;1;0;1;1990;8;0;4;2;6;6;6;96;96;3;"19:58:12";2;4;4;2;3;3;1;3;8;8;3;2;3;2;1;1;3;3;3;8;3;3;3;3;3;8;0;3;8;8;2;1;1;1;7;998;998;998;8;3;3;3;3;3;3;8;4;8;8;8;8;98;98;98;98;98;8;8;8;8;8;8;8;3;8;77;98;99;0;0;1;0;0;99;8;0;8;0;8;9999;98;8;9999;98;7;0;7;0;1;0;0;0;0;0;3;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;1;98;3;0;0;0;0;0;2;2;2;2;2;2;2;1;2;8;0;6;0;96;96;96;96;8;6;97;8;98;98;98;98;5;0;0;11;99;0;0;77;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";77;77;8;"20:34:28";8;8;8;99;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";30;3;25;7;41;4;1;0;0;0;1;0;1;0;0;1;34;96,0;99;99;1;0;0;8;14;8;0;0;8;0;3;95;1;1,00175;1,58126;2,19643
3506;923;11414;41;"06/04/2025";"13:03:46";"06/04/2025";"14:12:30";4122;"1366;768";14;30;0;2;3;341;1;1969;9;0;3;5;1;0;0;2;99;10;"13:06:59";2;2;1;3;2;2;3;3;2;2;2;2;2;3;2;3;3;3;3;4;2;3;3;3;3;1;6;2;2;6;1;1;2;2;10;999;996;996;0;0;0;0;0;0;0;0;4;4;4;4;2;5;7;5;4;1;2;3;3;3;3;3;3;3;3;8;3;8;0;0;2;341;2003;0;2;341;2;341;1;4110;6;3;0;4;1;0;1;0;13;16;2;0;1;2;1;10;50;1;1;9999;3;9629;81;1;0;0;0;0;0;0;0;0;1;0;2;10;1;30;1;2;9999;999;1;2;2;2;2;2;2;2;2;1;0;2;2;0;0;0;2;3;1;97;7;5;6;9;3;5;0;0;98;99;0;0;1;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;3;3;"14:11:38";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";6;4;25;7;69;2;1;0;0;0;1;0;1;0;0;1;55;2,0;4;0;6;9;4;1;9;4;99;9;1;2;2;95;4;1,00175;1,58126;0,97191
3506;428;11424;41;"25/03/2025";"9:33:52";"25/03/2025";"10:17:31";2618;"1920;1080";14;30;0;2;1;0;1;1966;99;0;3;4;1;0;0;2;99;6;"9:37:24";2;4;4;5;5;5;3;3;1;1;4;3;3;3;2;2;2;2;98;3;3;3;3;3;3;1;98;3;3;8;2;2;2;2;14;4;15;6;3;3;3;3;2;3;4;3;4;4;4;4;3;1;98;1;4;4;4;3;3;3;3;4;3;1;3;5;98;99;0;0;1;0;0;30;1;0;1;0;1;7112;2;3;0;2;1;0;1;0;16;15;1;16;1;3;1;5;40;1;2;0;3;4410;69;1;0;0;0;0;0;0;0;0;1;0;1;10;1;35;1;2;4321;82;1;2;2;2;2;2;2;2;2;1;0;3;1;0;0;0;1;1;0;97;8;5;3;6;5;1;97;0;1;16;0;0;3;1;2;0;0;0;0;0;0;0;"";2;2;0;0;0;0;0;0;0;"";1968;2003;0;0;0;0;0;0;0;"";6;6;4;"10:17:03";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";25;3;25;2;44;1;1;0;0;0;1;0;1;0;0;1;58;2,0;7;0;7;4;4;1;4;4;4;4;1;1;1;97;4;1,00175;1,58126;0,97191
3506;959;11425;41;"07/04/2025";"13:25:48";"07/04/2025";"14:05:43";2289;"360;800";14;30;0;2;1;0;2;1968;7;0;4;4;1;0;0;12;99;0;"13:28:39";3;3;1;4;4;5;4;3;3;2;2;2;4;2;2;3;2;2;3;3;3;3;3;3;3;1;24;1;2;3;9;2;2;2;12;12;5;999;3;1;1;1;4;1;1;9;1;1;1;1;2;1;1;1;4;1;4;3;3;3;1;5;3;3;2;99;4;3;0;0;1;0;0;30;1;0;1;0;9;0;99;1;7514;2;2;0;1;0;3;13;2;0;1;9;1;0;5;1;2;0;1;9112;84;"";"";"";"";"";"";"";"";1;9;0;1;8;1;10;1;2;8341;1;1;2;2;2;2;2;2;2;2;1;0;3;3;0;0;1;2;3;1;97;8;2;2;5;99;1;99;0;1;16;0;0;3;1;2;0;0;0;0;0;0;0;"";1;2;0;0;0;0;0;0;0;"";1964;2004;0;0;0;0;0;0;0;"";4;4;1;"14:04:45";3;3;6;99;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";7;4;25;1;39;2;1;0;0;0;1;0;1;0;0;1;56;12,0;0;7;2;9;4;9;9;4;8;1;1;3;2;99;1;1,00175;1,58126;0,93337
3506;356;11432;41;"23/03/2025";"22:00:24";"23/03/2025";"22:22:30";1324;"393;852";14;30;0;2;3;342;2;1996;11;0;4;5;1;1;0;10;0;5;"22:02:07";4;1;1;2;3;5;3;3;2;2;1;3;5;1;1;1;1;1;2;3;3;3;3;3;3;1;12;2;2;2;2;2;2;2;2;998;2;0;3;1;2;2;3;1;1;1;1;1;1;1;1;1;7;3;4;4;4;3;4;3;1;4;3;3;1;77;98;99;0;0;2;342;2012;0;2;342;2;342;7;0;0;1;5120;98;2;0;1;0;17;26;2;0;8;8;1;0;80;1;1;2;3;3115;1;1;0;0;0;0;0;0;0;0;1;0;1;3;1;40;1;1;7511;10;1;2;2;2;2;2;2;2;2;1;0;1;0;96;96;96;96;2;1;97;7;5;7;5;0;5;0;0;23;99;23;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";2000;0;0;0;0;0;0;0;0;"";2;2;1;"22:22:02";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";23;3;25;7;23;5;1;0;0;0;1;0;1;0;0;1;28;10,0;0;5;7;3;1;1;3;2;7;2;1;0;2;95;4;1,00175;1,58126;1,11161
3506;1864;11437;41;"04/05/2025";"17:27:00";"04/05/2025";"17:38:50";708;"384;854";14;30;0;2;1;0;2;1950;6;0;4;4;1;0;0;3;99;5;"17:27:57";3;2;1;2;2;5;4;3;2;2;3;4;9;1;1;1;3;3;2;3;3;3;3;3;3;1;12;2;2;9;1;1;2;2;10;24;996;996;0;0;0;0;0;0;0;0;1;1;9;9;8;5;98;98;98;98;4;8;8;8;8;8;8;3;8;10;1;2;0;0;1;0;0;4;1;0;1;0;3;0;3;3;0;98;2;0;1;0;3;98;2;0;1;8;2;96;0;1;2;0;5;9999;999;"";"";"";"";"";"";"";"";1;9;0;2;98;2;0;8;8;9999;999;2;2;2;2;2;2;1;2;2;7;0;3;2;1;0;0;0;2;1;97;8;99;98;98;98;1;1;0;98;99;0;0;77;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";99;77;8;"17:38:34";8;8;4;99;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";4;5;25;7;12;3;1;0;0;0;1;0;1;0;0;1;74;3,0;0;0;2;99;9;9;99;8;99;9;7;1;2;1;1;1,00175;1,58126;1,50609
